dc:identifier,dc:title,dc:creator,prism:publicationName,prism:coverDate,prism:doi,citedby-count,affiliation,subtypeDescription,abstract
85047767798,"Solution to detect, classify, and report illicit online marketing and sales of controlled substances via twitter: Using machine learning and web forensics to combat digital opioid access",Mackey T.,Journal of Medical Internet Research,2018-04-01,10.2196/10029,58,Department of Anesthesiology,Article,"© Tim Mackey, Janani Kalyanam, Josh Klugman, Ella Kuzmenko, Rashmi Gupta.Background: On December 6 and 7, 2017, the US Department of Health and Human Services (HHS) hosted its first Code-a-Thon event aimed at leveraging technology and data-driven solutions to help combat the opioid epidemic. The authors-an interdisciplinary team from academia, the private sector, and the US Centers for Disease Control and Prevention-participated in the Code-a-Thon as part of the prevention track. Objective: The aim of this study was to develop and deploy a methodology using machine learning to accurately detect the marketing and sale of opioids by illicit online sellers via Twitter as part of participation at the HHS Opioid Code-a-Thon event. Methods: Tweets were collected from the Twitter public application programming interface stream filtered for common prescription opioid keywords in conjunction with participation in the Code-a-Thon from November 15, 2017 to December 5, 2017. An unsupervised machine learning-based approach was developed and used during the Code-a-Thon competition (24 hours) to obtain a summary of the content of the tweets to isolate those clusters associated with illegal online marketing and sale using a biterm topic model (BTM). After isolating relevant tweets, hyperlinks associated with these tweets were reviewed to assess the characteristics of illegal online sellers. Results: We collected and analyzed 213,041 tweets over the course of the Code-a-Thon containing keywords codeine, percocet, vicodin, oxycontin, oxycodone, fentanyl, and hydrocodone. Using BTM, 0.32% (692/213,041) tweets were identified as being associated with illegal online marketing and sale of prescription opioids. After removing duplicates and dead links, we identified 34 unique “live” tweets, with 44% (15/34) directing consumers to illicit online pharmacies, 32% (11/34) linked to individual drug sellers, and 21% (7/34) used by marketing affiliates. In addition to offering the “no prescription” sale of opioids, many of these vendors also sold other controlled substances and illicit drugs. Conclusions: The results of this study are in line with prior studies that have identified social media platforms, including Twitter, as a potential conduit for supply and sale of illicit opioids. To translate these results into action, authors also developed a prototype wireframe for the purposes of detecting, classifying, and reporting illicit online pharmacy tweets selling controlled substances illegally to the US Food and Drug Administration and the US Drug Enforcement Agency. Further development of solutions based on these methods has the potential to proactively alert regulators and law enforcement agencies of illegal opioid sales, while also making the online environment safer for the public."
85031824387,An impulse to exploit: the behavioral turn in data-driven marketing,Nadler A.,Critical Studies in Media Communication,2018-03-15,10.1080/15295036.2017.1387279,37,Ursinus College,Article,"© 2017 National Communication Association.Industry advocates argue that by tailoring services and commercial solicitations to match media users’ personal interests, data-driven marketing benefits both consumers and businesses. This article shows, however, that advertisers and marketers who are taking up ideas and techniques from behavioral economics tell their clients a very different story about the aims and use of digital marketing and consumer surveillance. Listening in on this discourse demonstrates that some digital marketers conceptualize their own practices as forms of social control, appropriating concepts from behavioral economics to identify consumers’ cognitive and affective biases and target their vulnerabilities. Behavioral economics recognizes that economic decisions are not simply dictated by rational self-interest; rather, such choices depend on cognitive heuristics and habits, and can be manipulated through the design of “choice architecture.” This article discusses implications of the behavioral turn in data-driven marketing for critical advertising scholars, public advocates, and regulators."
85059177398,From analytics to conversion rate optimisation,Pavan E.,Applied Marketing Analytics,2018-03-01,,1,Analytics Boosters,Article,
85041191357,Top persuader prediction for social networks,Fang X.,MIS Quarterly: Management Information Systems,2018-03-01,10.25300/MISQ/2018/13211,40,Alfred Lerner College of Business And Economics,Article,"Top persuaders in a social network are social entities whose adoption of a product or service will result in the largest numbers of other entities in the network adopting the same product or service. Predicting top persuaders is critical to an expanding array of important social network-centric applications, such as viral marketing, customer retention, and political message promotion. This study formulates the top persuader prediction problem and develops a novel method to predict top persuaders. Our method development is rooted in eminent social network theories that reveal several forces central to social persuasion, including social influence, entity similarity, and structural equivalence. Our method innovatively integrates these forces to predict top persuaders in a social network, in contrast to existing methods that primarily focus on social influence. Specifically, we introduce persuasion probability that denotes the likelihood of persuasion conditioned on these forces. We then propose how to estimate persuasion probabilities, develop an algorithm to predict top persuaders using the estimated persuasion probabilities, and analyze the theoretical property of the algorithm. We conduct an extensive evaluation with real-world social network data and show that our method substantially outperforms prevalent methods from representative previous research and salient industry practices."
85060934899,"Responsible gambling:The need for collaborative government, industry, community and consumer involvement",Blaszczynski A.,Sucht,2018-01-01,10.1024/0939-5911/a000564,7,The University of Sydney,Article,"© 2018 Hogrefe AG.Background: Tensions exist with various stakeholders facing competing interests in providing legal land-based and online regulated gambling products. Threats to revenue/taxation occur in response to harm minimisation and responsible gambling policies. Setting aside the concept of total prohibition, the objectives of responsible gambling are to encourage and/or restrict an individual's gambling expenditure in terms of money and time to personally affordable limits. Stakeholder responsibilities: Governments craft the gambling environment through legislation, monitor compliance with regulatory requirements, and receive taxation revenue as a proportion of expenditure. Industry operators on the other hand, compete across market sectors through marketing and advertising, and through the development of commercially innovative products, reaping substantial financial rewards. Concurrently, governments are driven to respond to community pressures to minimize the range of negative gambling-related social, personal and economic harms and costs. Industry operators are exposed to the same pressures but additionally overlaid with the self-interest of avoiding the imposition of more stringent restrictive policies. Cooperation of stakeholders: The resulting tension between taxation revenue and profit making, harm minimization, and social impacts creates a climate of conflict between all involved parties. Data-driven policies become compromised by unsubstantiated claims of, and counter claims against, the nature and extent of gambling-related harms, effectiveness of policy strategies, with allegations of bias and influence associated with researchers supported by industry and government research funding sources. Conclusion: To effectively advance policies, it is argued that it is imperative that all parties collaborate in a cooperative manner to achieve the objectives of responsible gambling and harm minimization. This extends to and includes more transparent funding for researchers from both government and industry. Continued reliance on data collected from analogue populations or volunteers participating in simulated gambling tasks will not provide data capable of valid and reliable extrapolation to real gamblers in real venues risking their own funds. Failure to adhere to principles of corporate responsibility and consumer protection by both governments and industry will challenge the social licence to offer gambling products. Appropriate and transparent safeguards learnt from the tobacco and alcohol field, it is argued, can guide the conduct of gambling research."
85059961248,"Segmentation, incentives, and privacy",Nissim K.,Mathematics of Operations Research,2018-01-01,10.1287/moor.2017.0903,2,Georgetown University,Article,"Copyright: © 2018 INFORMS.Data-driven segmentation is the powerhouse behind the success of online advertising. Various underlying challenges for successful segmentation have been studied by the academic community, with one notable exception-consumers' incentives have been typically ignored. This lacuna is troubling, as consumers have much control over the data being collected. Missing or manipulated data could lead to inferior segmentation. The current work proposes a model of prior-free segmentation, inspired by models of facility location and, to the best of our knowledge, provides the first segmentation mechanism that addresses incentive compatibility, efficient market segmentation, and privacy in the absence of a common prior."
85058122209,Big data approaches and outcome of information asymmetry: Opportunities for future research,Mandlik M.A.,International Journal of Business Continuity and Risk Management,2018-01-01,10.1504/IJBCRM.2018.095287,2,The University of Auckland,Article,"Copyright © 2018 Inderscience Enterprises Ltd.The purpose of this paper is to advocate reorientation of current managerial practices in the light of growing reliance on Big Data strategies by contemporary firms, to make them more consumer-centric in nature. Big data strategies by their very nature and modalities lead to heightened levels of information asymmetry which by default have the capacity to disempower the very user that contributes towards the data driven insights. The fundamental driver for writing this paper is not to criticise big data strategies per se, but to suggest; it is merely a tool which can be equally used for consumer entrapment, as well as consumer empowerment. This paper wishes to contribute to the intellectual debate among academics, policy maker, and practitioners alike; en-route for a type of big data-driven managerial orientation that balances the consumers’ right to market-based transparency, and the enterprise’s need for economic viability."
85044360916,Data driven marketing as a new approach to business development and sales methods,Veynberg R.,Espacios,2018-01-01,,4,Plekhanov Russian University of Economics,Article,
85010700201,Emerging social media ‘platform’ approaches to alcohol marketing: a comparative analysis of the activity of the top 20 Australian alcohol brands on Facebook (2012-2014),Carah N.,Critical Public Health,2018-01-01,10.1080/09581596.2017.1282154,16,The University of Queensland,Article,"© 2017 Informa UK Limited, trading as Taylor & Francis Group.Social media platforms are important actors in the development of alcohol marketing techniques. While public health research has documented the activities of brands and consumers related to alcohol promotion and consumption on social media, there remains the need to develop an account of the native, participatory and data-driven advertising model of these platforms. This article examines the relationship between alcohol brands, media platforms and their users by analysing the activity of the 20 most popular alcohol brands’ Australian Facebook pages in 2012 and 2014. We report that the number of fans of alcohol brands increased by 52% from 2012 to 2014. While the number of posts dropped 12% from 2012 and 2014, total interactions with posts by users increased by 9%. Overall, brand activity and engagement became more consistent between 2012 and 2014. We argue that the changing character of user engagement with alcohol brands on Facebook can be related to changes in the platform architecture. Facebook is orchestrating a shift from exposure to engagement as its key advertising metric, and thus departing substantially from established mass media advertising paradigms. Effective policy responses to alcohol marketing in the digital era depend on a more rigorous examination of the marketing infrastructure of social media platforms."
85038823490,Internet marketing model based on big data analysis and perception,Ren Y.,Boletin Tecnico/Technical Bulletin,2017-12-15,,2,Beijing Forestry University,Article,
85037539957,Forecasting success via early adoptions analysis: A data-driven study,Rossetti G.,PLoS ONE,2017-12-01,10.1371/journal.pone.0189096,6,Istituto di Scienza e Tecnologie dell'Informazione A. Faedo,Article,"© 2017 Rossetti et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.Innovations are continuously launched over markets, such as new products over the retail market or new artists over the music scene. Some innovations become a success; others don’t. Forecasting which innovations will succeed at the beginning of their lifecycle is hard. In this paper, we provide a data-driven, large-scale account of the existence of a special niche among early adopters, individuals that consistently tend to adopt successful innovations before they reach success: we will call them Hit-Savvy. Hit-Savvy can be discovered in very different markets and retain over time their ability to anticipate the success of innovations. As our second contribution, we devise a predictive analytical process, exploiting Hit-Savvy as signals, which achieves high accuracy in the early-stage prediction of successful innovations, far beyond the reach of state-of-the-art time series forecasting models. Indeed, our findings and predictive model can be fruitfully used to support marketing strategies and product placement."
85039068308,Online Healthy Food Experiments: Capturing Complexity by Using Choice-Based Conjoint Analysis,Sigurdsson V.,Behavior Analyst,2017-11-01,10.1007/s40614-017-0114-9,14,Reykjavík University,Article,"© 2017, Association for Behavior Analysis International.The impact of complex environmental factors on consumer choices and preferences can be analyzed through the prism of consumer behavior analysis, whereas variations of marketing attributes and their impact on choice can be measured using conjoint analysis. Considering the case of the constantly growing online food selections, we discuss choice-based conjoint analysis and explore the opportunities for behavior analysts to examine the interrelationships of multiple variables and socially important choice settings, and to promote desired behaviors. We show a few examples of using trade-off analyses in online food retail to understand consumer behavior with respect to healthy food items. As demonstrated in these examples based on our own pilot research, conjoint analysis can be used for complex behavior—that which is not amenable directly to an experimental analysis—or as an efficient initial step before moving into further experiments or analyses using biometrics (e.g., eye-tracking) or web analytics conducted in different settings such as e-commerce, e-mail, social media, or on mobile platforms. This paper summarizes the personalized, data driven economic analysis that is possible with a choice-based conjoint analysis."
85034670112,Exploring sales data during a healthy corner store intervention in Toronto: The food retail environments shaping health (FRESH) project,Minaker L.,Health Promotion and Chronic Disease Prevention in Canada,2017-10-01,10.24095/hpcdp.37.10.04,14,University of Waterloo,Article,"© 2017, Public Health Agency of Canada. All Rights Reserved.Introduction: Population health interventions in the retail food environment, such as corner store interventions, aim to influence the kind of cues consumers receive so that they are more often directed toward healthier options. Research that addresses financial aspects of retail interventions, particularly using outcome measures such as store sales that are central to retail decision making, is limited. This study explored store sales over time and across product categories during a healthy corner store intervention in a low-income neighbourhood in Toronto, Ontario. Methods: Sales data (from August 2014 to April 2015) were aggregated by product category and by day. We used Microsoft Excel pivot tables to summarize and visually present sales data. We conducted t-tests to examine differences in product category sales by “peak” versus “nonpeak” sales days. Results: Overall store sales peaked on the days at the end of each month, aligned with the issuing of social assistance payments. Revenue spikes on peak sales days were driven predominantly by transit pass sales. On peak sales days, mean sales of nonnutritious snacks and cigarettes were marginally higher than on other days of the month. Finally, creative strategies to increase sales of fresh vegetables and fruits seemed to substantially increase revenue from these product categories. Conclusion: Store sales data is an important store-level metric of food environment intervention success. Furthermore, data-driven decision making by retailers can be important for tailoring interventions. Future interventions and research should consider partnerships and additional success metrics for retail food environment interventions in diverse Canadian contexts."
85030228859,Higher patient satisfaction with antidepressants correlates with earlier drug release dates across online user-generated medical databases,Siskind S.,Pharmacology Research and Perspectives,2017-10-01,10.1002/prp2.355,0,Trinity Health Michigan,Article,"© 2017 The Authors. Pharmacology Research & Perspectives published by John Wiley & Sons Ltd, British Pharmacological Society and American Society for Pharmacology and Experimental Therapeutics.Studies establishing the use of new antidepressants often rely simply on proving efficacy of a new compound, comparing against placebo and single compound. The advent of large online databases in which patients themselves rate drugs allows for a new Big Data–driven approach to compare the efficacy and patient satisfaction with sample sizes exceeding previous studies. Exemplifying this approach with antidepressants, we show that patient satisfaction with a drug anticorrelates with its release date with high significance, across different online user-driven databases. This finding suggests that a systematic reevaluation of current, often patent-protected drugs compared to their older predecessors may be helpful, especially given that the efficacy of newer agents relative to older classes of antidepressants such as monoamine oxidase inhibitors (MAOIs) and tricyclic antidepressants (TCAs) is as yet quantitatively unexplored."
85015764406,Building agent-based decision support systems for word-of-mouth programs: A freemium application,Chica M.,Journal of Marketing Research,2017-10-01,10.1509/jmr.15.0443,61,Universitat Oberta de Catalunya,Article,"© 2017, American Marketing Association.Marketers must constantly decide how to implement word-of-mouth (WOM) programs, and a well-developed decision support system (DSS) can provide them valuable assistance in doing so. The authors propose an agent-based framework that aggregates social network-level individual interactions to guide the construction of a successful DSS for WOM. The framework presents a set of guidelines and recommendations to (1 ) involve stakeholders, (2) follow a data-driven iterative modeling approach, (3) increase validity through automated calibration, and (4) understand the DSS behavior. This framework is applied to build a DSS for a freemium app in which premium users discuss the product with their social network and promote its viral adoption. After its validation, the agent-based DSS forecasts the aggregate number of premium sales over time and the most likely users to become premium in the near future. The experiments show how the DSS can help managers by forecasting premium conversions and increasing the number of premiums through targeting and implementing reward policies."
85042489531,The Datification of Human Resources,Gobble M.A.M.,Research Technology Management,2017-09-03,10.1080/08956308.2017.1348143,5,,Article,"This special issue of Research-Technology Management is focused on digitalization and the wave of change it’s bringing to R&D, both in how research is done and in how it’s managed. in many companies, marketing, sales, and customer support have been reshaped by big data analytics as well as other technologies, such as social media, that provide new ways to make contact with customers. Big data and related technologies are also reshaping the way another corner of the corporation does its work, such as human resources. HR is becoming data driven. A key manifestation of that move is the emergence of talent analytics."
85020799716,A multidisciplinary perspective of big data in management research,Sheng J.,International Journal of Production Economics,2017-09-01,10.1016/j.ijpe.2017.06.006,146,University of Bristol,Article,"© 2017 Elsevier B.V.In recent years, big data has emerged as one of the prominent buzzwords in business and management. In spite of the mounting body of research on big data across the social science disciplines, scholars have offered little synthesis on the current state of knowledge. To take stock of academic research that contributes to the big data revolution, this paper tracks scholarly work's perspectives on big data in the management domain over the past decade. We identify key themes emerging in management studies and develop an integrated framework to link the multiple streams of research in fields of organisation, operations, marketing, information management and other relevant areas. Our analysis uncovers a growing awareness of big data's business values and managerial changes led by data-driven approach. Stemming from the review is the suggestion for research that both structured and unstructured big data should be harnessed to advance understanding of big data value in informing organisational decisions and enhancing firm competitiveness. To discover the full value, firms need to formulate and implement a data-driven strategy. In light of these, the study identifies and outlines the implications and directions for future research."
85009963958,Mobile app adoption in different life stages: An empirical analysis,Frey R.M.,Pervasive and Mobile Computing,2017-09-01,10.1016/j.pmcj.2017.01.006,33,ETH Zürich,Article,"© 2017 Elsevier B.V.The analysis of individuals’ current life stages is a powerful approach for identifying und understanding patterns of human behavior. Different stages imply different preferences and consumer demands. Thus, life stages play an important role in marketing, economics, and sociology. However, such information is difficult to be obtained especially in the digital world. This work thus contributed to both theory and practice from two aspects. First, we conducted a large-scale empirical study with 1435 participants and showed that a person's mobile app adoption pattern is strongly influenced by her current life stage. Second, we presented a data-driven, highly-scalable, and real-time approach of predicting an individual's current life stage based on the apps she has installed on smartphone. Result showed that our predictive models were able to predict life stages with 241.0% higher precision and 148.2% higher recall than a random guess on average."
85018826283,Quantitative Analysis for Country Classification in the Construction Industry,Lee K.W.,Journal of Management in Engineering,2017-07-01,10.1061/(ASCE)ME.1943-5479.0000522,24,International Contractors Association of Korea,Article,"© 2017 American Society of Civil Engineers.The performances of international construction projects are quite vulnerable to the conditions of the host country. Because going overseas requires a substantial amount of resources, the process of country evaluation and selection is important in a firm's decision making. Despite an emerging interest and need for the systematic evaluation of countries, existing studies remain limited to case studies for one or a few countries because of the lack of multiple country databases. To overcome this limitation, this paper performs a quantitative analysis to classify countries in the construction industry. Based on international marketing theory and a literature review, the authors not only identify country classification variables but also suggest an analytical approach for diagnosing multidimensional aspects of countries in terms of country attractiveness and past project performance. To evaluate 32 countries, this study uses international institutional (construction industry-specific and country-specific) data and project-level data for Korean firms over the 25-year period from 1990 to 2014. Using a factor analysis and cluster analysis, this study classifies 32 countries according to four different factors (business environment, market opportunity, the possibility of project success, and market experience) and explains each country's current status. Compared with existing country risk indices, which provide only one deterministic value, the proposed approach has the potential to capture construction industry-specific trends and actual project performance, enabling firms to not only evaluate and classify candidate countries in a timely manner but also to make better decisions when addressing country-related problems in the construction industry."
85029862792,"The rise (and fall?) of HR analytics: A study into the future application, value, structure, and system support",van den Heuvel S.,Journal of Organizational Effectiveness,2017-06-05,10.1108/JOEPP-03-2017-0022,109,Utrecht University of Applied Sciences,Article,"© 2017, 2017, Emerald Publishing Limited.Purpose: Driven by the rapidly accelerating pace of technology-enabled developments within human resource management (HRM), human resource (HR) analytics is infiltrating the research and business agenda. As one of the first in its field, the purpose of this paper is to explore what the future of HR analytics might look like. Design/methodology/approach: Using a sample of 20 practitioners of HR analytics, based in 11 large Dutch organizations, the authors investigated what the application, value, structure, and system support of HR analytics might look like in 2025. Findings: The findings suggest that, by 2025, HR analytics will have become an established discipline, will have a proven impact on business outcomes, and will have a strong influence in operational and strategic decision making. Furthermore, the development of HR analytics will be characterized by integration, with data and IT infrastructure integrated across disciplines and even across organizational boundaries. Moreover, the HR analytics function may very well be subsumed in a central analytics function – transcending individual disciplines such as marketing, finance, and HRM. Practical implications: The results of the research imply that HR analytics, as a separate function, department, or team, may very well cease to exist, even before it reaches maturity. Originality/value: Empirical research on HR analytics is scarce, and studies on scenarios, values, and structures of expected developments in HR analytics are non-existent. This research intends to contribute to a better understanding of the development of HR analytics, to facilitate business and HR leaders in taking informed decisions on investing in the further development of the HR analytics discipline. Such investments may lead to an enhanced HR analytics capability within organizations, and cultivate the fact-based and data-driven culture that many organizations and leaders try to pursue."
85020402280,Incorporating Reporting Efforts to Manage and Improve Health and Wellness Programs,Wells T.S.,Population Health Management,2017-06-01,10.1089/pop.2016.0046,2,"Optum, Inc.",Article,"© 2017 Mary Ann Liebert, Inc.Wellness programs are designed to help individuals maintain or improve their health. This article describes how a reporting process can be used to help manage and improve a wellness program. Beginning in 2014, a wellness pilot program became available in New Jersey for individuals with an AARP Medicare Supplement Insurance plan insured by UnitedHealthcare Insurance Company. The program has since expanded to include Missouri, Texas, Alabama, and Washington. This wellness program includes an online health portal, one-on-one telephonic coaching, gym membership discounts, and local health events. To assure smooth program operations and alignment with program objectives, weekly and monthly reports are produced. The weekly report includes metrics on member engagement and utilization for the aforementioned 4 program offerings and reports on the last 4 weeks, as well as for the current month and the current year to date. The monthly report includes separate worksheets for each state and a summary worksheet that includes all states combined, and provides metrics on overall engagement as well as utilization of the 4 program components. Although the monthly reports were used to better manage the 4 program offerings, the weekly reports help management to gauge response to program marketing. Reporting can be a data-driven management tool to help manage wellness programs. Reports provide rapid feedback regarding program performance. In contrast, in-depth program evaluations serve a different purpose, such as to report program-related savings, return on investment, or to report other longer term program-related outcomes."
84953410389,A framework for increasing the value of predictive data-driven models by enriching problem domain characterization with novel features,Moro S.,Neural Computing and Applications,2017-06-01,10.1007/s00521-015-2157-8,16,Iscte – Instituto Universitário de Lisboa,Article,"© 2016, The Natural Computing Applications Forum.The need to leverage knowledge through data mining has driven enterprises in a demand for more data. However, there is a gap between the availability of data and the application of extracted knowledge for improving decision support. In fact, more data do not necessarily imply better predictive data-driven marketing models, since it is often the case that the problem domain requires a deeper characterization. Aiming at such characterization, we propose a framework drawn on three feature selection strategies, where the goal is to unveil novel features that can effectively increase the value of data by providing a richer characterization of the problem domain. Such strategies involve encompassing context (e.g., social and economic variables), evaluating past history, and disaggregate the main problem into smaller but interesting subproblems. The framework is evaluated through an empirical analysis for a real bank telemarketing application, with the results proving the benefits of such approach, as the area under the receiver operating characteristic curve increased with each stage, improving previous model in terms of predictive performance."
85017208794,A novel pen-based Bluetooth-enabled insulin delivery system with insulin dose tracking and advice,Bailey T.,Expert Opinion on Drug Delivery,2017-05-04,10.1080/17425247.2017.1313831,33,AMCR Institute,Article,"© 2017 Informa UK Limited, trading as Taylor & Francis Group.Introduction: Diabetes is growing in prevalence internationally. As more individuals require insulin as part of their treatment, technology evolves to optimize delivery, improve adherence, and reduce dosing errors. Insulin pens outperform vial and syringe in simplicity, dosing accuracy, and user preference. Bolus advisors improve dosing confidence and treatment adherence. The InPen System offers a novel approach to treatment via a wireless pen that syncs to a mobile application featuring a bolus advisor, enabling convenient insulin dose tracking and more accurate bolus advice among other features. Areas covered: Existing technology for insulin delivery and bolus advice are reviewed. The mechanics and functionality of the InPen device are delineated. Findings from formative testing and usability studies of the InPen system are reported. Future directions for the InPen system in the treatment of diabetes are discussed. Expert opinion: Diabetes management is complex and largely data-driven. The InPen System offers a promising new opportunity to avail insulin pen-users of features known to improve treatment efficacy, which have otherwise primarily been available to those using pumps. Given that the majority of insulin users do not use insulin pumps, the InPen System is poised to improve glucose control in a significant portion of the diabetes population."
85046651511,A real-world perspective: Building and executing an integrated customer engagement roadmap that bridges the gaps in traditional medical device development processes,Goldenberg S.J.,Journal of Medical Marketing,2017-05-01,10.1177/1745790418770598,7,NAMSA,Article,"© The Author(s) 2018.Today, up to 88% of medical technology companies fail to deliver significant return to their investors. Clearly, the traditional stage-gate process employed in new product development is not dynamic enough, nor tactical enough, to provide a product’s success. The new product development process should address each stakeholder’s perspective (i.e. payers, patients, hospitals/healthcare systems, and governmental agencies) and generate data and corresponding messaging that speaks to them. Incorporating a global launch strategy, which is common today, amplifies the data burden when one considers each country’s constellation of stakeholder groups and regulatory requirements. Thus, launch strategies must map out total required stakeholder data needs before launch to capture efficiencies and lower total costs. This type of new product development process requires a unique team in place at the beginning of the product cycle. The Core Team must be an integrated, collaborative, flexible, cross-functional team that incorporates core strategic functions (Clinical, Regulatory, Legal, R&D, Reimbursement, Engineering, Sales and Marketing), but also has the ability to execute the tactical plans. The members’ differing perspectives inform the data-driven marketing and launch plans, claims matrices, key message development, competitive analysis, clinical publication strategy, and market conditioning plan. This article will address the gaps we have observed in the traditional stage-gate new product development process in the current healthcare landscape and will outline the marketing best practices we have used to bridge those gaps: creating an integrated customer engagement roadmap that fully aligns with a value-oriented global market and executing that roadmap with the cross-functional expertise of a Core Team."
85016462394,Transforming vaccines supply chains in Nigeria,Sarley D.,Vaccine,2017-04-19,10.1016/j.vaccine.2016.11.068,41,Bill &amp; Melinda Gates Foundation,Article,"© 2016 The Author(s)Nigeria is the most populous country in Africa and in 2012 was suffering some of the lowest vaccination rates in the World. A combination of factors had resulted in a dysfunctional immunization cold chain and supply chain. Recognizing that the number of unimmunized children contributed to high levels of under-5-mortality, and that health MDGs would not be attained, Minister of State for Health Mohammed Pate launched a vaccines transformation project in 2013. In partnership with BMGF, GAVI, UNICEF, WHO, other donors and implementing partners the transformation journey has so far taken three years and achieved impressive results. It has though faced challenges along the way and with the financial burden of GAVI graduation facing Nigeria, the economic downturn and the decentralized funding of health services, the results are far from sustained. This paper documents the work undertaken at the Federal level and then highlights specific work undertaken in partnership with Lagos State Government. It identifies the importance of taking an end to end approach and looking at the root causes of weak system performance. The strategy combined simple innovations in how data was captured, recorded and used to drive decision making. It included a comprehensive and systematic approach to cold chain procurement, installation and maintenance with a shift to a culture of active cold chain maintenance that is performing with higher levels of uptime. It also included supply chain redesign at both the Federal and State level. Finally, it involved an institutional transformation at the National Primary Health Care Development Agency (NPHCDA) to establish a data driven Department of Logistics and Health Commodities (DLHC) to manage the many challenges in immunizing 7.5 million children annually. While results have been impressive, there have been many challenges and lessons learned on the way. As Nigeria gets ready for its graduation from GAVI, a robust agile performing cold chain and supply chain will be essential for the good health of Nigeria's children and its economy. The necessary transformation journey has only just begun."
84996482980,Customers churn prediction and marketing retention strategies. An application of support vector machines based on the AUC parameter-selection technique in B2B e-commerce industry,Gordini N.,Industrial Marketing Management,2017-04-01,10.1016/j.indmarman.2016.08.003,95,Università degli Studi di Milano-Bicocca,Article,"© 2016 Elsevier Inc.E-commerce has provided new opportunities for both businesses and consumers to easily share information, find and buy a product, increasing the ease of movement from one company to another as well as to increase the risk of churn. In this study we develop a churn prediction model tailored for B2B e-commerce industry by testing the forecasting capability of a new model, the support vector machine (SVM) based on the AUC parameter-selection technique (SVMauc). The predictive performance of SVMauc is benchmarked to logistic regression, neural network and classic support vector machine. Our study shows that the parameter optimization procedure plays an important role in the predictive performance and the SVMauc points out good generalization performance when applied to noisy, imbalance and nonlinear marketing data outperforming the other methods. Thus, our findings confirm that the data-driven approach to churn prediction and the development of retention strategies outperforms commonly used managerial heuristics in B2B e-commerce industry."
84966700854,Uncovering and predicting the dynamic process of information cascades with survival model,Yu L.,Knowledge and Information Systems,2017-02-01,10.1007/s10115-016-0955-7,17,Tsinghua University,Article,"© 2016, Springer-Verlag London.Cascades are ubiquitous in various network environments. Predicting these cascades is decidedly nontrivial in various important applications, such as viral marketing, epidemic prevention, and traffic management. Most previous works have focused on predicting the final cascade sizes. As cascades are dynamic processes, it is always interesting and important to predict the cascade size at any given time, or to predict the time when a cascade will reach a certain size (e.g., the threshold for an outbreak). In this paper, we unify all these tasks into a fundamental problem: cascading process prediction. That is, given the early stage of a cascade, can we predict its cumulative cascade size at any later time? For such a challenging problem, an understanding of the micromechanism that drives and generates the macrophenomena (i.e., the cascading process) is essential. Here, we introduce behavioral dynamics as the micromechanism to describe the dynamic process of an infected node’s neighbors getting infected by a cascade (i.e., one-hop sub-cascades). Through data-driven analysis, we find out the common principles and patterns lying in the behavioral dynamics and propose the novel NEtworked WEibull Regression model for modeling it. We also propose a novel method for predicting cascading processes by effectively aggregating behavioral dynamics and present a scalable solution to approximate the cascading process with a theoretical guarantee. We evaluate the proposed method extensively on a large-scale social network dataset. The results demonstrate that the proposed method can significantly outperform other state-of-the-art methods in multiple tasks including cascade size prediction, outbreak time prediction, and cascading process prediction."
85022202688,Improving banner ad strategies through predictive modeling,Obal M.W.,Journal of Research in Interactive Marketing,2017-01-01,10.1108/JRIM-08-2016-0092,8,University of Massachusetts Lowell,Article,"© 2017, © Emerald Publishing Limited.Purpose: The purpose of this exploratory, data-driven study is to identify the optimal banner advertising strategies for achieving different business metric goals, such as effective cost per activity, via unique predictive modelling methods. Design/methodology/approach: The k-fold cross-validation method is used to build predictive models to analyze 18,956 online banner advertising records. Findings: Banner ads with high visual complexity and attractive offers tend to draw users to participate in online activities, whereas voluntary banner ads with low visual complexity tend to draw user clicks. Further, banner ads with lower visual complexity tend to have lower costs. Finally, the third quarter of a year is the most important period for online advertising campaigns in terms of achieving the optimal effectiveness and cost for running internet banner ads. Research limitations/implications: As only visual and temporal characteristics of internet banner ads are covered in this study, future research should concentrate on the specific language within each banner ad message. Further, this study does not specifically tie internet-specific metrics, such as activities, costs and clicks to business metrics, such as revenue and profit. Practical implications: Advertisers can use the findings from this study to create an effective and cost-efficient banner advertising strategy. Specifically, firms should use larger banner ads with features and offers, advertise at the end of the year and use caution with rich media expandable banners and banner ad videos as they can significantly increase costs. Originality/value: This is one of the first exploratory studies to use the k-fold cross-validation method to build predictive models to identify visual and temporal factors that significantly impact the effectiveness and cost of internet banner ads."
